2023-06-03 16:44:21,370 [INFO] admin_api_server: AdminApi initialized
2023-06-03 16:44:21,386 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-03 16:44:21,406 [INFO] admin_api_server: PublicAPI initialized
2023-06-03 16:44:21,410 [DEBUG] admin_api_server: Provider Manager Initialized
2023-06-07 22:12:30,282 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:32,120 [DEBUG] admin_api_server: Successfully authenticated request (get_managers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:34,720 [DEBUG] admin_api_server: Successfully authenticated request (get_groups) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,131 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,137 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,139 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,145 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,149 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,164 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,165 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,167 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,168 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,169 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,176 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,183 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,211 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,213 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:36,395 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:37,124 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:37,157 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:38,042 [DEBUG] admin_api_server: Successfully authenticated request (get_users) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:41,972 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:44,700 [DEBUG] admin_api_server: Successfully authenticated request (system_info) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:44,706 [DEBUG] admin_api_server: License Check: Current Kasms (0) , License Limit (5) , Remaining (5)
2023-06-07 22:12:44,765 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:44,768 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:44,790 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:44,961 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:47,242 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:12:47,245 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:13:35,929 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:21:48,354 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:23:51,931 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:23:55,389 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:23:59,019 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:00,540 [DEBUG] admin_api_server: Successfully authenticated request (system_info) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:00,547 [DEBUG] admin_api_server: License Check: Current Kasms (0) , License Limit (5) , Remaining (5)
2023-06-07 22:24:00,741 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:00,749 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:00,752 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:00,903 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:02,946 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:02,950 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:24:04,578 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:28:26,896 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:07,463 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:07,486 [INFO] admin_api_server: Created Image (1f01879c-99c2-4af5-8767-0cae9b1733b4) - (kasmweb/tor-browser:1.13.1)
2023-06-07 22:29:21,888 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,892 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,915 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,925 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,934 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,936 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,940 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,946 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,947 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,950 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,960 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:21,964 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:22,002 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:22,005 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:22,256 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:22,914 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,266 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,277 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,281 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,281 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,282 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,287 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,288 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,293 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,294 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,294 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,302 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,327 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,337 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,358 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,367 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,370 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:33,540 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:38,757 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:58,881 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:58,882 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:58,903 [DEBUG] admin_api_server: Successfully authenticated request (get_server_pools) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:58,904 [DEBUG] admin_api_server: Successfully authenticated request (system_info) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:58,919 [DEBUG] admin_api_server: License Check: Current Kasms (0) , License Limit (5) , Remaining (5)
2023-06-07 22:29:59,010 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:29:59,013 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,716 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,740 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,740 [DEBUG] admin_api_server: Successfully authenticated request (get_agent_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,741 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,742 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,744 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,747 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,749 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,751 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,759 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,760 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,789 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,802 [DEBUG] admin_api_server: Successfully authenticated request (get_kasms) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:19,950 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:20,714 [DEBUG] admin_api_server: Successfully authenticated request (get_alert_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:20,715 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:20,716 [DEBUG] admin_api_server: Successfully authenticated request (get_report) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:49,018 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:53,147 [DEBUG] admin_api_server: Successfully authenticated request (get_url_filter_policies) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:53,149 [DEBUG] admin_api_server: Successfully authenticated request (get_server_pools) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:53,150 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:53,156 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:53,166 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:54,854 [DEBUG] admin_api_server: Successfully authenticated request (get_images) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:56,821 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:56,824 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:56,826 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:56,830 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:59,242 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:30:59,245 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:03,199 [DEBUG] admin_api_server: Successfully authenticated request (create_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:17,498 [DEBUG] admin_api_server: Successfully authenticated request (update_registry) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:19,457 [DEBUG] admin_api_server: Successfully authenticated request (get_registries) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:19,460 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:45,848 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:45,867 [INFO] admin_api_server: Created Image (ac5fad7a-48dd-4520-a938-d4cf19f1b0a7) - (kasmweb/parrotos-5-desktop:1.13.1)
2023-06-07 22:31:49,081 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:31:49,099 [INFO] admin_api_server: Created Image (10e3abf6-ab49-4cbf-be52-8f9b427f3119) - (kasmweb/pinta:1.13.1)
2023-06-07 22:31:56,134 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:02,748 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:02,765 [INFO] admin_api_server: Created Image (66b281de-9cc1-498e-9206-075dfe1ddbdc) - (kasmweb/thunderbird:1.13.1)
2023-06-07 22:32:04,601 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:04,618 [INFO] admin_api_server: Created Image (97b8723e-51de-45db-939e-79549fb3a597) - (kasmweb/terminal:1.13.1)
2023-06-07 22:32:06,161 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:10,118 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:10,135 [INFO] admin_api_server: Created Image (bf1a133b-d745-440e-b386-74981de79931) - (kasmweb/vlc:1.13.1)
2023-06-07 22:32:12,762 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:12,781 [INFO] admin_api_server: Created Image (bfc08dc6-ef2b-4ca9-b5e6-175ebe3b552c) - (kasmweb/vivaldi:1.13.1)
2023-06-07 22:32:16,148 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:27,678 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:27,681 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:27,717 [INFO] admin_api_server: Created Image (c4eba7c9-7928-48c2-9a1f-5d50c8c70b1e) - (kasmweb/alpine-317-desktop:1.13.1)
2023-06-07 22:32:27,739 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:27,758 [INFO] admin_api_server: Created Image (14313622-58c7-4ff0-b0a8-f56b3f0d2ea7) - (kasmweb/alpine-317-desktop:1.13.1)
2023-06-07 22:32:34,105 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:34,122 [INFO] admin_api_server: Created Image (31d8f927-5d0a-4338-aff3-024fa69adc60) - (kasmweb/brave:1.13.1)
2023-06-07 22:32:36,222 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:43,899 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:43,918 [INFO] admin_api_server: Created Image (143a9608-aa8f-4afc-86c5-bd208c787fef) - (kasmweb/firefox:1.13.1)
2023-06-07 22:32:46,716 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:32:56,258 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:06,284 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:16,252 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:22,949 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:22,967 [INFO] admin_api_server: Created Image (d0c971a5-da69-455e-8cd2-d68575ad5832) - (kasmweb/qbittorrent:1.13.1)
2023-06-07 22:33:26,293 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:26,853 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:26,870 [INFO] admin_api_server: Created Image (55ed4de0-5ecc-4fc3-9fd3-a184cf1769ee) - (kasmweb/remmina:1.13.1)
2023-06-07 22:33:29,639 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:29,656 [INFO] admin_api_server: Created Image (00d96d2c-d939-4083-9911-8e212108f3d1) - (kasmweb/rockylinux-9-desktop:1.13.1)
2023-06-07 22:33:35,019 [DEBUG] admin_api_server: Successfully authenticated request (create_image) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:35,037 [INFO] admin_api_server: Created Image (37d258e6-7355-4104-8eca-5a8f2f305981) - (kasmweb/telegram:1.13.1)
2023-06-07 22:33:36,291 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:46,332 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:33:56,344 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:34:06,384 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:34:17,076 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:34:28,295 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:34:39,167 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:34:50,250 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:35:01,065 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:35:28,041 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:36:28,058 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:37:28,072 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:38:28,056 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:39:28,014 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:40:28,058 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:41:28,266 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:42:28,049 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:43:28,029 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:44:28,058 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:45:28,048 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:46:28,088 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
2023-06-07 22:47:28,037 [DEBUG] admin_api_server: Successfully authenticated request (get_servers) for user (admin@kasm.local) at (49.195.63.157, 172.18.0.1)
